domain,window_index,window_start_cycle,window_end_cycle_exclusive,canonical_component_id,sent_packets,received_packets,sent_wire_bits,received_wire_bits,tool,traffic,injection_rate,seed,queue_occupancy_mean,queue_occupancy_p95,queue_occupancy_max,stall_count,backpressure_count,source_path,source_sha256,source_selector,metric_semantics,evidence_level,congestion_cycle_ratio,dominant_stall_reason
shared_cnn_input,10,5120,5632,endpoint[12],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5120 <= release_cycle < 5632,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,10,5120,5632,endpoint[13],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5120 <= release_cycle < 5632,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,10,5120,5632,endpoint[14],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5120 <= release_cycle < 5632,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,10,5120,5632,endpoint[15],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5120 <= release_cycle < 5632,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,10,5120,5632,endpoint[1],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5120 <= release_cycle < 5632,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,10,5120,5632,endpoint[2],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5120 <= release_cycle < 5632,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,10,5120,5632,endpoint[3],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5120 <= release_cycle < 5632,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,10,5120,5632,endpoint[4],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5120 <= release_cycle < 5632,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,10,5120,5632,endpoint[5],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5120 <= release_cycle < 5632,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,10,5120,5632,endpoint[6],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5120 <= release_cycle < 5632,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,10,5120,5632,endpoint[7],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5120 <= release_cycle < 5632,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,10,5120,5632,endpoint[8],0,35,0,4480,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5120 <= release_cycle < 5632,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,10,5120,5632,endpoint[9],0,35,0,4480,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5120 <= release_cycle < 5632,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,11,5632,6144,endpoint[0],512,0,65536,0,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5632 <= release_cycle < 6144,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,11,5632,6144,endpoint[10],0,35,0,4480,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5632 <= release_cycle < 6144,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,11,5632,6144,endpoint[11],0,35,0,4480,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5632 <= release_cycle < 6144,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,11,5632,6144,endpoint[12],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5632 <= release_cycle < 6144,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,11,5632,6144,endpoint[13],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5632 <= release_cycle < 6144,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,11,5632,6144,endpoint[14],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5632 <= release_cycle < 6144,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,11,5632,6144,endpoint[15],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5632 <= release_cycle < 6144,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,11,5632,6144,endpoint[1],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5632 <= release_cycle < 6144,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,11,5632,6144,endpoint[2],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5632 <= release_cycle < 6144,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,11,5632,6144,endpoint[3],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5632 <= release_cycle < 6144,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,11,5632,6144,endpoint[4],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5632 <= release_cycle < 6144,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,11,5632,6144,endpoint[5],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5632 <= release_cycle < 6144,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,11,5632,6144,endpoint[6],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5632 <= release_cycle < 6144,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,11,5632,6144,endpoint[7],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5632 <= release_cycle < 6144,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,11,5632,6144,endpoint[8],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5632 <= release_cycle < 6144,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,11,5632,6144,endpoint[9],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,5632 <= release_cycle < 6144,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,12,6144,6656,endpoint[0],512,0,65536,0,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6144 <= release_cycle < 6656,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,12,6144,6656,endpoint[10],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6144 <= release_cycle < 6656,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,12,6144,6656,endpoint[11],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6144 <= release_cycle < 6656,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,12,6144,6656,endpoint[12],0,35,0,4480,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6144 <= release_cycle < 6656,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,12,6144,6656,endpoint[13],0,35,0,4480,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6144 <= release_cycle < 6656,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,12,6144,6656,endpoint[14],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6144 <= release_cycle < 6656,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,12,6144,6656,endpoint[15],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6144 <= release_cycle < 6656,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,12,6144,6656,endpoint[1],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6144 <= release_cycle < 6656,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,12,6144,6656,endpoint[2],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6144 <= release_cycle < 6656,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,12,6144,6656,endpoint[3],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6144 <= release_cycle < 6656,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,12,6144,6656,endpoint[4],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6144 <= release_cycle < 6656,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,12,6144,6656,endpoint[5],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6144 <= release_cycle < 6656,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,12,6144,6656,endpoint[6],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6144 <= release_cycle < 6656,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,12,6144,6656,endpoint[7],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6144 <= release_cycle < 6656,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,12,6144,6656,endpoint[8],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6144 <= release_cycle < 6656,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,12,6144,6656,endpoint[9],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6144 <= release_cycle < 6656,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,13,6656,7168,endpoint[0],512,0,65536,0,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6656 <= release_cycle < 7168,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,13,6656,7168,endpoint[10],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6656 <= release_cycle < 7168,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,13,6656,7168,endpoint[11],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6656 <= release_cycle < 7168,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,13,6656,7168,endpoint[12],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6656 <= release_cycle < 7168,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,13,6656,7168,endpoint[13],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6656 <= release_cycle < 7168,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,13,6656,7168,endpoint[14],0,35,0,4480,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6656 <= release_cycle < 7168,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,13,6656,7168,endpoint[15],0,35,0,4480,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6656 <= release_cycle < 7168,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,13,6656,7168,endpoint[1],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6656 <= release_cycle < 7168,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,13,6656,7168,endpoint[2],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6656 <= release_cycle < 7168,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,13,6656,7168,endpoint[3],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6656 <= release_cycle < 7168,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,13,6656,7168,endpoint[4],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6656 <= release_cycle < 7168,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,13,6656,7168,endpoint[5],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6656 <= release_cycle < 7168,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,13,6656,7168,endpoint[6],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6656 <= release_cycle < 7168,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,13,6656,7168,endpoint[7],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6656 <= release_cycle < 7168,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,13,6656,7168,endpoint[8],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6656 <= release_cycle < 7168,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,13,6656,7168,endpoint[9],0,34,0,4352,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,6656 <= release_cycle < 7168,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,14,7168,7680,endpoint[0],420,256,53760,32768,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,7168 <= release_cycle < 7680,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,14,7168,7680,endpoint[10],17,28,2176,3584,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,7168 <= release_cycle < 7680,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,14,7168,7680,endpoint[11],17,28,2176,3584,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,7168 <= release_cycle < 7680,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,14,7168,7680,endpoint[12],17,28,2176,3584,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,7168 <= release_cycle < 7680,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,14,7168,7680,endpoint[13],17,28,2176,3584,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,7168 <= release_cycle < 7680,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,14,7168,7680,endpoint[14],17,28,2176,3584,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,7168 <= release_cycle < 7680,Exact endpoint demand from the shared packet input,Exact input,,
shared_cnn_input,14,7168,7680,endpoint[15],17,28,2176,3584,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,7168 <= release_cycle < 7680,Exact endpoint demand from the shared packet input,Exact input,,
