candidate_id,case_id,workload,traffic_scale,architecture,transport_mode,wavelengths,route_length_mm,packet_bits,encoded_bits,offered_load,seed,repeat,status,attempt_id,workload_sha256,traffic_sha256,mapping_sha256,compute_sha256,memory_sha256,endpoint_sha256,transport_sha256,invariant_pair_sha256,total_cycles,transport_cycles,throughput,mean_packet_latency,p95_packet_latency,completed_packets,serialization_cycles,conversion_cycles,electrical_backpressure,optical_backpressure,wavelength_conflicts,wavelength_occupancy,compute_critical,memory_critical,noc_critical,conversion_critical,electrical_energy_pj,serdes_energy_pj,conversion_energy_pj,optical_link_energy_pj,laser_energy_pj,tuning_energy_pj,total_transport_energy_pj,path_loss_db,received_power_dbm,receiver_margin_db,ber_status,canonical_trace_sha256,raw_path,command,host,evidence_level,claim_boundary,failure_reason
rfbr1-3397a3138d24895e5abb,deterministic_long_distance_exchange-s4-E128,deterministic_long_distance_exchange,4,E128,electrical,0,0,128,16384,,25404,0,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,a9f7d6ef0be2a7b18ea48fb59e7feace2b34f48d9ffd2dcfec8260c2a62e2d1f,9beb394a3d498f97df03686a61dac9bf2cb6e0f7bd6a694a082bfb3f506cec6c,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,64bca3d1061783ec55395730454d877855e2ceefb20e57498561269fa20bc4ec,a00b734801c1358d591bed08715a85ca083c8ca376ac4656fbdcede26e5841fc,182,182,0.7032967032967034,81.234375,161,128,0,0,0,0,0,0,0,0,182,0,2420.736,0,0,0,0,0,2420.736,0,0,0,excluded_not_modeled,39c1ef207794327d51e7e49cea491788289d7dfc747570b2e38f2111156f2073,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-3397a3138d24895e5abb-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-a61a5a43108d0ffdf12f,deterministic_long_distance_exchange-s4-E128,deterministic_long_distance_exchange,4,E128,electrical,0,0,128,16384,,25404,1,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,a9f7d6ef0be2a7b18ea48fb59e7feace2b34f48d9ffd2dcfec8260c2a62e2d1f,9beb394a3d498f97df03686a61dac9bf2cb6e0f7bd6a694a082bfb3f506cec6c,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,64bca3d1061783ec55395730454d877855e2ceefb20e57498561269fa20bc4ec,a00b734801c1358d591bed08715a85ca083c8ca376ac4656fbdcede26e5841fc,182,182,0.7032967032967034,81.234375,161,128,0,0,0,0,0,0,0,0,182,0,2420.736,0,0,0,0,0,2420.736,0,0,0,excluded_not_modeled,39c1ef207794327d51e7e49cea491788289d7dfc747570b2e38f2111156f2073,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-a61a5a43108d0ffdf12f-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-26b49ec95ae76c0886cc,deterministic_long_distance_exchange-s4-H4,deterministic_long_distance_exchange,4,H4,hybrid,4,0.13825,128,16896,,25404,0,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,a9f7d6ef0be2a7b18ea48fb59e7feace2b34f48d9ffd2dcfec8260c2a62e2d1f,9beb394a3d498f97df03686a61dac9bf2cb6e0f7bd6a694a082bfb3f506cec6c,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,1ac81e351b290eebe0d3614d3469ce62f23f4e462ae056e20b780cc7c272a837,a00b734801c1358d591bed08715a85ca083c8ca376ac4656fbdcede26e5841fc,903,903,0.14174972314507198,453.0234375,785,128,0,706,0,0,0,0.25,0,0,197,706,9410.176000000063,520.0000000000001,2112.000000000019,39395.13599999991,0,0,51437.311999999176,1.2610000000000001,-1.2610000000000001,18.739,excluded_not_modeled,bea1b4f4f2434c930abed5647222d944b12aa99aebcce50bacfb8cc2128063d0,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-26b49ec95ae76c0886cc-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-a42de178b6ac201cbd82,deterministic_long_distance_exchange-s4-H4,deterministic_long_distance_exchange,4,H4,hybrid,4,0.13825,128,16896,,25404,1,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,a9f7d6ef0be2a7b18ea48fb59e7feace2b34f48d9ffd2dcfec8260c2a62e2d1f,9beb394a3d498f97df03686a61dac9bf2cb6e0f7bd6a694a082bfb3f506cec6c,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,1ac81e351b290eebe0d3614d3469ce62f23f4e462ae056e20b780cc7c272a837,a00b734801c1358d591bed08715a85ca083c8ca376ac4656fbdcede26e5841fc,903,903,0.14174972314507198,453.0234375,785,128,0,706,0,0,0,0.25,0,0,197,706,9410.176000000063,520.0000000000001,2112.000000000019,39395.13599999991,0,0,51437.311999999176,1.2610000000000001,-1.2610000000000001,18.739,excluded_not_modeled,bea1b4f4f2434c930abed5647222d944b12aa99aebcce50bacfb8cc2128063d0,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-a42de178b6ac201cbd82-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-229cbb1af4bb7aadfefe,deterministic_long_distance_exchange-s4-O1,deterministic_long_distance_exchange,4,O1,optical,1,0.01,128,16896,,25404,0,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,a9f7d6ef0be2a7b18ea48fb59e7feace2b34f48d9ffd2dcfec8260c2a62e2d1f,9beb394a3d498f97df03686a61dac9bf2cb6e0f7bd6a694a082bfb3f506cec6c,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,4123455e3f16154c8cb3b9b17fd683b3d5865f8a7f2ce4e1ee2be584e9240c13,a00b734801c1358d591bed08715a85ca083c8ca376ac4656fbdcede26e5841fc,1463,1463,0.08749145591250855,720.4609375,1334,128,0,1260,0,0,0,0,0,0,203,1260,21489.024000000107,1372.8,5575.679999999877,50390.207999999875,0,0,78827.71199999927,0.002,-0.002,19.998,excluded_not_modeled,ce61a0a31a4de770b5a02e1d291ce0441c1aef3183aa68a37d10a94f9b58894f,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-229cbb1af4bb7aadfefe-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-0b9c9e0261ad333c183b,deterministic_long_distance_exchange-s4-O1,deterministic_long_distance_exchange,4,O1,optical,1,0.01,128,16896,,25404,1,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,a9f7d6ef0be2a7b18ea48fb59e7feace2b34f48d9ffd2dcfec8260c2a62e2d1f,9beb394a3d498f97df03686a61dac9bf2cb6e0f7bd6a694a082bfb3f506cec6c,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,4123455e3f16154c8cb3b9b17fd683b3d5865f8a7f2ce4e1ee2be584e9240c13,a00b734801c1358d591bed08715a85ca083c8ca376ac4656fbdcede26e5841fc,1463,1463,0.08749145591250855,720.4609375,1334,128,0,1260,0,0,0,0,0,0,203,1260,21489.024000000107,1372.8,5575.679999999877,50390.207999999875,0,0,78827.71199999927,0.002,-0.002,19.998,excluded_not_modeled,ce61a0a31a4de770b5a02e1d291ce0441c1aef3183aa68a37d10a94f9b58894f,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-0b9c9e0261ad333c183b-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-bfa07ca97322cad970d9,deterministic_long_distance_exchange-s4-O2,deterministic_long_distance_exchange,4,O2,optical,2,0.04743055555555556,128,16896,,25404,0,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,a9f7d6ef0be2a7b18ea48fb59e7feace2b34f48d9ffd2dcfec8260c2a62e2d1f,9beb394a3d498f97df03686a61dac9bf2cb6e0f7bd6a694a082bfb3f506cec6c,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,7f9d1d35481e61e021c9813100e8ff4d984cd4702ba36bc303b360cf62107aa9,a00b734801c1358d591bed08715a85ca083c8ca376ac4656fbdcede26e5841fc,1090,1090,0.11743119266055047,613.2109375,963,128,0,929,0,0,0,0.5,0,0,161,929,21915.008000000034,1372.8,5575.679999999873,101321.08800000012,0,0,130184.57600000249,1.017,-1.017,18.983,excluded_not_modeled,05e4b80d19fae83a42314cfb6cab435646ae104f333796a1bfd4ac0c2cdbf77c,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-bfa07ca97322cad970d9-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-f379ab1309fde745d2a4,deterministic_long_distance_exchange-s4-O2,deterministic_long_distance_exchange,4,O2,optical,2,0.04743055555555556,128,16896,,25404,1,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,a9f7d6ef0be2a7b18ea48fb59e7feace2b34f48d9ffd2dcfec8260c2a62e2d1f,9beb394a3d498f97df03686a61dac9bf2cb6e0f7bd6a694a082bfb3f506cec6c,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,7f9d1d35481e61e021c9813100e8ff4d984cd4702ba36bc303b360cf62107aa9,a00b734801c1358d591bed08715a85ca083c8ca376ac4656fbdcede26e5841fc,1090,1090,0.11743119266055047,613.2109375,963,128,0,929,0,0,0,0.5,0,0,161,929,21915.008000000034,1372.8,5575.679999999873,101321.08800000012,0,0,130184.57600000249,1.017,-1.017,18.983,excluded_not_modeled,05e4b80d19fae83a42314cfb6cab435646ae104f333796a1bfd4ac0c2cdbf77c,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-f379ab1309fde745d2a4-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-390a1928c7f3030ca117,deterministic_long_distance_exchange-s4-O4,deterministic_long_distance_exchange,4,O4,optical,4,0.11816666666666667,128,16896,,25404,0,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,a9f7d6ef0be2a7b18ea48fb59e7feace2b34f48d9ffd2dcfec8260c2a62e2d1f,9beb394a3d498f97df03686a61dac9bf2cb6e0f7bd6a694a082bfb3f506cec6c,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,2b395161704f591da8b933b9b4a187afdd6f351cc8c2cbcd4d8e2a00ea4252e2,a00b734801c1358d591bed08715a85ca083c8ca376ac4656fbdcede26e5841fc,1205,1205,0.10622406639004149,741.265625,1125,128,0,1096,0,0,0,0.25,0,0,109,1096,21713.152000000253,1372.7999999999995,5575.679999999875,102465.79199999997,0,0,131127.42400000166,1.269,-1.269,18.731,excluded_not_modeled,357b2375116cdbc46d67639a8447c49a177b73f0756d7d15e8ab68f78c6dbd35,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-390a1928c7f3030ca117-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-900068d5747a67b330c5,deterministic_long_distance_exchange-s4-O4,deterministic_long_distance_exchange,4,O4,optical,4,0.11816666666666667,128,16896,,25404,1,completed,main-attempt-2,42d5780bde58cea08bbb371382858893c561e18caa5d23bf79205dc2cd5a3c49,a9f7d6ef0be2a7b18ea48fb59e7feace2b34f48d9ffd2dcfec8260c2a62e2d1f,9beb394a3d498f97df03686a61dac9bf2cb6e0f7bd6a694a082bfb3f506cec6c,852f2b3039b86fa356be19260a030d1bcd3a31afd945821cab980d7390f79da3,6edf7dd55ef4817c60a3bde7f824ab5566736d0b089858e713d6572028f9e998,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,2b395161704f591da8b933b9b4a187afdd6f351cc8c2cbcd4d8e2a00ea4252e2,a00b734801c1358d591bed08715a85ca083c8ca376ac4656fbdcede26e5841fc,1205,1205,0.10622406639004149,741.265625,1125,128,0,1096,0,0,0,0.25,0,0,109,1096,21713.152000000253,1372.7999999999995,5575.679999999875,102465.79199999997,0,0,131127.42400000166,1.269,-1.269,18.731,excluded_not_modeled,357b2375116cdbc46d67639a8447c49a177b73f0756d7d15e8ab68f78c6dbd35,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-900068d5747a67b330c5-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-9af21012982ce51f15dc,gemm_256_collection-s1-E128,gemm_256_collection,1,E128,electrical,0,0,128,4096,,25201,0,completed,main-attempt-2,be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9,f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c,00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17,999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b,0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,64bca3d1061783ec55395730454d877855e2ceefb20e57498561269fa20bc4ec,f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6,76,76,0.42105263157894735,38.5,64,32,0,0,0,0,0,0,0,0,76,0,513.0239999999989,0,0,0,0,0,513.0239999999989,0,0,0,excluded_not_modeled,dd5822ddaac6ccd877c7d28988c035b95a68ad722ccc0c8070c842786adbadff,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-9af21012982ce51f15dc-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-4292c9b1bcb32b35aca2,gemm_256_collection-s1-E128,gemm_256_collection,1,E128,electrical,0,0,128,4096,,25201,1,completed,main-attempt-2,be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9,f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c,00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17,999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b,0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,64bca3d1061783ec55395730454d877855e2ceefb20e57498561269fa20bc4ec,f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6,76,76,0.42105263157894735,38.5,64,32,0,0,0,0,0,0,0,0,76,0,513.0239999999989,0,0,0,0,0,513.0239999999989,0,0,0,excluded_not_modeled,dd5822ddaac6ccd877c7d28988c035b95a68ad722ccc0c8070c842786adbadff,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-4292c9b1bcb32b35aca2-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-90c9c702fe37af2c911a,gemm_256_collection-s1-H4,gemm_256_collection,1,H4,hybrid,4,0.13825,128,4200,,25201,0,completed,main-attempt-2,be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9,f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c,00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17,999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b,0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,1ac81e351b290eebe0d3614d3469ce62f23f4e462ae056e20b780cc7c272a837,f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6,254,254,0.12598425196850394,139.9375,232,32,0,174,0,0,0,0.25,0,0,80,174,1896.9839999999992,93.60000000000002,380.1599999999986,6936.863999999999,0,0,9307.60799999999,1.033,-1.033,18.967,excluded_not_modeled,b70d299b48f3b841ff858688071aeca48cc59d3f930a2a73b20902e5d0ac19a0,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-90c9c702fe37af2c911a-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-11a85365b886880b44c5,gemm_256_collection-s1-H4,gemm_256_collection,1,H4,hybrid,4,0.13825,128,4200,,25201,1,completed,main-attempt-2,be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9,f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c,00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17,999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b,0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,1ac81e351b290eebe0d3614d3469ce62f23f4e462ae056e20b780cc7c272a837,f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6,254,254,0.12598425196850394,139.9375,232,32,0,174,0,0,0,0.25,0,0,80,174,1896.9839999999992,93.60000000000002,380.1599999999986,6936.863999999999,0,0,9307.60799999999,1.033,-1.033,18.967,excluded_not_modeled,b70d299b48f3b841ff858688071aeca48cc59d3f930a2a73b20902e5d0ac19a0,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-11a85365b886880b44c5-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-f804a93212e4c158de21,gemm_256_collection-s1-O1,gemm_256_collection,1,O1,optical,1,0.01,128,4224,,25201,0,completed,main-attempt-2,be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9,f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c,00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17,999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b,0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,4123455e3f16154c8cb3b9b17fd683b3d5865f8a7f2ce4e1ee2be584e9240c13,f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6,596,596,0.053691275167785234,300.875,567,32,0,388,0,0,0,0,0,0,208,388,4893.472000000023,280.8,1140.4799999999932,10307.087999999985,0,0,16621.84,0.002,-0.002,19.998,excluded_not_modeled,3de6d002a5b9a537d8f2cfcbd8793099434e949fa303242bac1b616acefd2bde,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-f804a93212e4c158de21-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-4c451fdbdd1cb94aa73b,gemm_256_collection-s1-O1,gemm_256_collection,1,O1,optical,1,0.01,128,4224,,25201,1,completed,main-attempt-2,be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9,f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c,00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17,999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b,0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,4123455e3f16154c8cb3b9b17fd683b3d5865f8a7f2ce4e1ee2be584e9240c13,f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6,596,596,0.053691275167785234,300.875,567,32,0,388,0,0,0,0,0,0,208,388,4893.472000000023,280.8,1140.4799999999932,10307.087999999985,0,0,16621.84,0.002,-0.002,19.998,excluded_not_modeled,3de6d002a5b9a537d8f2cfcbd8793099434e949fa303242bac1b616acefd2bde,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-4c451fdbdd1cb94aa73b-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-536993a8d81a12c79b34,gemm_256_collection-s1-O2,gemm_256_collection,1,O2,optical,2,0.04743055555555556,128,4224,,25201,0,completed,main-attempt-2,be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9,f3d203f54f9472dde63ef5b7caebe7a77cfb8908254bc3d2761fb5792061910c,00892b3d2aaa91dbf739fbfb450e9f71f4d9d38f1d32c09d0994016cf3ef3e17,999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b,0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,7f9d1d35481e61e021c9813100e8ff4d984cd4702ba36bc303b360cf62107aa9,f0f4ccd46dc502a14069df503285b3c3f141bf592a1189c59c6bc16786c978c6,495,495,0.06464646464646465,279.3125,471,32,0,378,0,0,0,0.5,0,0,117,378,4628.768000000032,280.7999999999999,1140.479999999993,20726.111999999914,0,0,26776.15999999984,1.017,-1.017,18.983,excluded_not_modeled,4b4a008d6b3baf8df114c55dd9969a89d60bb570e59c5699c6d46775a853a00c,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-536993a8d81a12c79b34-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
