suite,filename,traffic,injection_rate,seed,sha256
registered,transpose_inj_0.080_seed_4.cfg,transpose,0.080,4,7622fbace39bedf04762b7c2b6d0c1ff93efd29140c0c7f8058afa22db88f6a7
registered,transpose_inj_0.080_seed_5.cfg,transpose,0.080,5,72cdc35e3aff72a938b96596402a7e2ccdbc06da30e985c05714a9431556e30c
registered,transpose_inj_0.080_seed_6.cfg,transpose,0.080,6,ee967a9809a3ee59bb02898b344edb4f3c3e3a13dc47aa1c6a9568c900b91d7a
registered,transpose_inj_0.080_seed_7.cfg,transpose,0.080,7,37024b87b64a1e8e353622609ab17581bb55f5a715e51f7e4fc9387922766256
registered,transpose_inj_0.080_seed_8.cfg,transpose,0.080,8,c04424f693e6d20ce433a4a4d0e5e7f4024fc1644339c2b000b3c52eb7ed7cb1
registered,transpose_inj_0.080_seed_9.cfg,transpose,0.080,9,203dee1c1997e92491bfc609fb911a26da00afbff9dd30f908ede16dad81b943
registered,transpose_inj_0.100_seed_0.cfg,transpose,0.100,0,072245ff1c7ac8c1fa3f8e5e8f522248d2af52a02bee59e8a2cd1540a7bf90a0
registered,transpose_inj_0.100_seed_1.cfg,transpose,0.100,1,9d7b51272391d414ce085ead60b13db9c8d22fc2444dabc1ce074dcabec4a125
registered,transpose_inj_0.100_seed_2.cfg,transpose,0.100,2,18547842f201f2dec11b19f71ef4614d6a8f59734f35a96418e047b102182dda
registered,transpose_inj_0.100_seed_3.cfg,transpose,0.100,3,2fffaa0ad9a8b5cba0d11f32d64166365c0647efff5e45288cbd721a98f2c44e
registered,transpose_inj_0.100_seed_4.cfg,transpose,0.100,4,e2ede6ba65442ef07ab73d6dec765a8b2cb690d55a031130ee02d7d44a43c5be
registered,transpose_inj_0.100_seed_5.cfg,transpose,0.100,5,e5f400cdc1a2f9568084095935fb1ca02a9004fa082a359992ec38c20e1f7614
registered,transpose_inj_0.100_seed_6.cfg,transpose,0.100,6,a01e9b2bc16ff51c14300d8c0b4bbf5c6481abb4616b0fb1b2811586eab1d140
registered,transpose_inj_0.100_seed_7.cfg,transpose,0.100,7,46e40889cdf3582dd21b376c71724ee9fef3ceafb485e00f0909367171124ef7
registered,transpose_inj_0.100_seed_8.cfg,transpose,0.100,8,a91d9c30bc36aca8c7310eb0a449b3c15ca51cb519d9348312643bc8dfc8cf38
registered,transpose_inj_0.100_seed_9.cfg,transpose,0.100,9,f7de9a2be7b55d16440d3ab1e42af3ea09a8dc207c1d4be18961d7cf874e142e
registered,transpose_inj_0.120_seed_0.cfg,transpose,0.120,0,3ff1a419a0433860f0af4c019c1f156c6a7fb011870fe71d1a3378313bf42c1d
registered,transpose_inj_0.120_seed_1.cfg,transpose,0.120,1,fba3635320b2d7a93a284b95629b32e3af9822ac86de575f063eff5442a2dc42
registered,transpose_inj_0.120_seed_2.cfg,transpose,0.120,2,4893d295b365d1ce161a2ed04b79ea61e63dc899b03f3201af688e50834cb6c7
registered,transpose_inj_0.120_seed_3.cfg,transpose,0.120,3,fc048a09aece86bb25ab7c6f278b4b2feb820247f0fa471715567db1133c76da
registered,transpose_inj_0.120_seed_4.cfg,transpose,0.120,4,0ad0680db955eb779ad88cc2da15c71749c50fd1b1e5d5764708d1de83ea379a
registered,transpose_inj_0.120_seed_5.cfg,transpose,0.120,5,3cbc12251837d8fdd3b6c04da39a48beb161109eca1f590c70d73be12bce424d
registered,transpose_inj_0.120_seed_6.cfg,transpose,0.120,6,6808bc4c3019496d807c00bd724ab79fedc7c18bfce0574504eaabf4af4f6cd0
registered,transpose_inj_0.120_seed_7.cfg,transpose,0.120,7,a7ec7c05b94c7c38810b20fcc7aac3ec1399344104cabc4809ab747a02d64473
registered,transpose_inj_0.120_seed_8.cfg,transpose,0.120,8,7864ce64276a503feb487415846a03f8c3000811b681cb57f4f15fe0225ddffd
registered,transpose_inj_0.120_seed_9.cfg,transpose,0.120,9,f3b29f280beef989a22b1bc19f87ec3823fead2258bd00572fadceb4ddb1c5c0
registered,transpose_inj_0.160_seed_0.cfg,transpose,0.160,0,f47ebdc60c1749779f8cc80d3def355fa4c9ffdf54a082dd21cf9f53994d00f1
registered,transpose_inj_0.160_seed_1.cfg,transpose,0.160,1,eb72a571c508d95679d5c28c537badba89872231c9a3f802f7eb55b3ae860eb9
registered,transpose_inj_0.160_seed_2.cfg,transpose,0.160,2,c61ca164a2b6b7f6574714e2c5d8bea8a9e5adb5dfca4e1b5f8a9a6926e4400e
registered,transpose_inj_0.160_seed_3.cfg,transpose,0.160,3,8506f0c8ae534975f11748af56edd56a1674cfa5c5adc544bd5a932e8535b5c0
registered,transpose_inj_0.160_seed_4.cfg,transpose,0.160,4,9ab4cd3fe2e39201b7952f8f7cb1a3607626443b0ea8e0d36ea5858bcc67e9e0
registered,transpose_inj_0.160_seed_5.cfg,transpose,0.160,5,f1f3e9d13c9eb5926687f016275fac7ed9996c8c8e9974051f515d278324692c
registered,transpose_inj_0.160_seed_6.cfg,transpose,0.160,6,036367ab4e155d5276c0d82a00537225f9cb009c174fe5f4cb37102f2e26ef6b
registered,transpose_inj_0.160_seed_7.cfg,transpose,0.160,7,87398e9202226c7641eb4d157f1bb7c6e78b0c75ad2a00131c96308632b2d5a0
registered,transpose_inj_0.160_seed_8.cfg,transpose,0.160,8,a0736448b0b089fd1d5c2a9a90b119385b446356827b5bcb5df067dfde562b84
registered,transpose_inj_0.160_seed_9.cfg,transpose,0.160,9,754e320b02e4e040faa57e5b9f1b5b8e0a8ae73d3b2199eb876972ce1b476b3a
registered,transpose_inj_0.200_seed_0.cfg,transpose,0.200,0,4978198cc233941a4d1c3a0e7f8f68aba100fd4e5d9148a39d084894ef247de9
registered,transpose_inj_0.200_seed_1.cfg,transpose,0.200,1,81710a08317fd312762f382ec4a85239ae9b96890383a042fedf9402f00e1bbb
registered,transpose_inj_0.200_seed_2.cfg,transpose,0.200,2,6186b67c412a7bfa8c3a3000f8483b9754dbffe21562d827277eaa6fb9938846
registered,transpose_inj_0.200_seed_3.cfg,transpose,0.200,3,ddd8c88ffef5ed8e59542918e47e2e47b241ecd6f166341e0710035bc989efcc
registered,transpose_inj_0.200_seed_4.cfg,transpose,0.200,4,1977d66a73e0e14c14d50cd67a762829d7d6453904674b2ee3d7190707d8ae24
registered,transpose_inj_0.200_seed_5.cfg,transpose,0.200,5,ff96185676d343dc8152452cd19c00e11cff90cce04a0e45988c5509c8265f67
registered,transpose_inj_0.200_seed_6.cfg,transpose,0.200,6,5fda7ae0e0a4a4b335e9b98d0e035a57504e888beb401d1d8e7a828784baf699
registered,transpose_inj_0.200_seed_7.cfg,transpose,0.200,7,330cbc91ab36a6061b1c768d26465b421ea2601a28ba379ebc8b7156f5e27cfc
registered,transpose_inj_0.200_seed_8.cfg,transpose,0.200,8,f0aef2022cdc590db131863f3eb9d6d6d9bb411f0a273d23e99bef813b26a65a
registered,transpose_inj_0.200_seed_9.cfg,transpose,0.200,9,2eff5d30ac7286766e734f7033698ea2b6b553802342cbd54b5435d744ca1a4d
registered,transpose_inj_0.240_seed_0.cfg,transpose,0.240,0,0f0f9416c6bef399aa525cb4fd817183d6580992d2ef8f407b34270824714ca5
registered,transpose_inj_0.240_seed_1.cfg,transpose,0.240,1,8087ea9dd9cf96f4b7e4299e7cd3d275c9592f9bf73c3e434e18287095a98189
registered,transpose_inj_0.240_seed_2.cfg,transpose,0.240,2,922d56edc389fb0c6024838f995736cc6d82368026dcc3dcda419fe5061e59ac
registered,transpose_inj_0.240_seed_3.cfg,transpose,0.240,3,0ca721377ade82983311f628fe2ffeb9dd2968c30b8554c9925156c2b403f14e
registered,transpose_inj_0.240_seed_4.cfg,transpose,0.240,4,6082b9c1a7e3646d828307acb0cc5f1367b3fb9f399cac909a81a0b4952e135d
registered,transpose_inj_0.240_seed_5.cfg,transpose,0.240,5,f5f89532e5ac6f892180e3a2fe305277f3253c995c9079478acdb7dc1522e58e
registered,transpose_inj_0.240_seed_6.cfg,transpose,0.240,6,36c196167b014adfe1553fbfc0ca9f5baeddc95298c34ec65f95a3080b905b40
registered,transpose_inj_0.240_seed_7.cfg,transpose,0.240,7,5b52d833f1be044b8c5a283f6b2d877f7edb7988aea18e5ed62468b9fdb75d80
registered,transpose_inj_0.240_seed_8.cfg,transpose,0.240,8,b202c78f7838ff2f1322511302e18fe652bb9b774ae0360148893d05713d7144
registered,transpose_inj_0.240_seed_9.cfg,transpose,0.240,9,a0f52fc379abd3c14b169737ce1ce892a08ae2b10c9e26f7d50e7189c47074ad
registered,transpose_inj_0.280_seed_0.cfg,transpose,0.280,0,b3d5d50e2a0562a5310809a99a831106fc6ab5ac9f01f952b1089184a9308063
registered,transpose_inj_0.280_seed_1.cfg,transpose,0.280,1,6d1577a31ffe11d882883ebc4e5588554d8d9c346b151728a3c1191cd1c35417
registered,transpose_inj_0.280_seed_2.cfg,transpose,0.280,2,b432fab9dfed38b70e270641da988a70fce911ac139b0f09d3cf62afa4f9f53e
registered,transpose_inj_0.280_seed_3.cfg,transpose,0.280,3,d892dab1b7e4d95b449aab191648cf55c07b38469df1a76c214daa72872219c2
registered,transpose_inj_0.280_seed_4.cfg,transpose,0.280,4,a81da191fbc94f2016cd11d1bcdcaf0bac17b6d5d26f2febd46e6fdf62cad32a
registered,transpose_inj_0.280_seed_5.cfg,transpose,0.280,5,348ab58c4eaf7b9eccdafe96611486b901e32534b0fbc1c5e769e325ab0f5832
registered,transpose_inj_0.280_seed_6.cfg,transpose,0.280,6,3879e8b039cdf30c7627fbf69932780e1448928832d8b0be6c118fc998f00423
registered,transpose_inj_0.280_seed_7.cfg,transpose,0.280,7,4b17de4745b16c0762cfd8102ed4dd04e0848c0e651bf91e24ddabd80c23047c
registered,transpose_inj_0.280_seed_8.cfg,transpose,0.280,8,d7b0e745727d92783b94e263609cc633e5bc1fe6c82ad2f682290a2e60bf10ce
registered,transpose_inj_0.280_seed_9.cfg,transpose,0.280,9,619f1adca2c8102d3e428c3db577d97129714f5f003aa56d365f11ada2c8e7f3
registered,transpose_inj_0.320_seed_0.cfg,transpose,0.320,0,b9a52319bf16e7078d99e01a8b7dbbd264ed12674dcbad98ee83e185c3113fee
registered,transpose_inj_0.320_seed_1.cfg,transpose,0.320,1,97e3fe0f765f5c8abc574c6bb1b8992b87a950820405e5d5ab9a918aa7fe34ac
registered,transpose_inj_0.320_seed_2.cfg,transpose,0.320,2,97d2f4cc287d7bf4892884d7b7a5ead2c53e243c07f73232ef0d4975ef9d61a4
registered,transpose_inj_0.320_seed_3.cfg,transpose,0.320,3,405d822edfcdf3c5d9c26a1c7c1927d43da8f7896996f733079d157ecea5ec00
registered,transpose_inj_0.320_seed_4.cfg,transpose,0.320,4,2d2c0c4731f6cb45aeb317fa06c2ae594c755948389e0076ceffaa80495e0a65
registered,transpose_inj_0.320_seed_5.cfg,transpose,0.320,5,1a0a89cd4fc54c7edb51355ca682c50c7d7f4277de9e3cabfbfa098958d0c2a1
registered,transpose_inj_0.320_seed_6.cfg,transpose,0.320,6,de7d985d30ee9ccc66e379fc894ad4704863a674eaa014cf6323ca8cd0227e75
registered,transpose_inj_0.320_seed_7.cfg,transpose,0.320,7,9502d44aed120c908c0bd4b7e1a2dd2ea4e63d0f2123573f0c0c8c30a1e9f34c
registered,transpose_inj_0.320_seed_8.cfg,transpose,0.320,8,11ab6cd28b15282ebb8274b3511abcc201100bc5177d2da61cf44dab435eaf4b
registered,transpose_inj_0.320_seed_9.cfg,transpose,0.320,9,e5956687562cd43adfa350fb60f4e9558743037971ed1519b59009bf14d419be
registered,bit_complement_inj_0.005_seed_0.cfg,bit_complement,0.005,0,bd3953bbad82e00ca54d64f547c97792237b944d438fadda4d7848b8ac18495d
registered,bit_complement_inj_0.005_seed_1.cfg,bit_complement,0.005,1,dfd3836eafcab248f96a14d69f247d265538367f17eb91e0f0588f8971a36268
registered,bit_complement_inj_0.005_seed_2.cfg,bit_complement,0.005,2,f95a0b146ec8a98e94979ef9d0f9882b12aa1dd4a7a1ca1ec1f6347074d2ca3d
registered,bit_complement_inj_0.005_seed_3.cfg,bit_complement,0.005,3,609d062f66efb3e8f53c78b3bac0284b43e3798cf2b49f0eec704296f9264d9b
registered,bit_complement_inj_0.005_seed_4.cfg,bit_complement,0.005,4,317cb496a12f2c6e4324ab7d1f4b457af7a9c6841f65de05ba18cbb9c496a3b6
registered,bit_complement_inj_0.005_seed_5.cfg,bit_complement,0.005,5,3c252c13e1aea68ec9e9ee66a0d44c50a2e31f3f849d5ec652225b09dd9a8a06
registered,bit_complement_inj_0.005_seed_6.cfg,bit_complement,0.005,6,79d36daeba50a7beb124699bbe519af758bc9b1bb31216af9fcb88c342144fd4
registered,bit_complement_inj_0.005_seed_7.cfg,bit_complement,0.005,7,9fb28658c3fc92d23c98a37dd8a0813c3ec03c0879f3999bf41798ea437bd963
registered,bit_complement_inj_0.005_seed_8.cfg,bit_complement,0.005,8,6d275c760c6248bcc729bafb1a5f43e28ee93c5093547640721992a88d33316f
registered,bit_complement_inj_0.005_seed_9.cfg,bit_complement,0.005,9,7b4fc21bf599fef65749b147fc5809c5457c963d68de0fb155b8372bc9bb0422
registered,bit_complement_inj_0.010_seed_0.cfg,bit_complement,0.010,0,bf8688a364b5abb62465cdd447d12c1b96bded20c5cf41f25ea66f4fd970919d
registered,bit_complement_inj_0.010_seed_1.cfg,bit_complement,0.010,1,b6043f1ac7e5901c8df4e2876a139c4587903d09bb884713a7709671ece33a7d
registered,bit_complement_inj_0.010_seed_2.cfg,bit_complement,0.010,2,38819632ec7daf475127fdaa2aaa4489e0a49ecf97c599755d5fd43076d6e549
registered,bit_complement_inj_0.010_seed_3.cfg,bit_complement,0.010,3,2cb43c5270977fc35d3acdd6069daad66d79ee5ee85e5baaffc4505e6d7ccd5e
registered,bit_complement_inj_0.010_seed_4.cfg,bit_complement,0.010,4,40d521db011fa598589cf833b5a4ff197f3db833830a6009f53e62f3540ae993
registered,bit_complement_inj_0.010_seed_5.cfg,bit_complement,0.010,5,d058e11f4c923528f05edd754d63f4e330b50a353531a20e1430aba9ee53d6f6
registered,bit_complement_inj_0.010_seed_6.cfg,bit_complement,0.010,6,710ec972b0022d5573fac25966cf1d5390b1958e12bf1131b78e745785a358c8
registered,bit_complement_inj_0.010_seed_7.cfg,bit_complement,0.010,7,c2999b9e86f75068cb53472b90ebd53e1f7608bed4e9cbb905fb772d3fd86b2f
registered,bit_complement_inj_0.010_seed_8.cfg,bit_complement,0.010,8,a215d5dd9f947874f09696c853981bdd829bb3bf97f8aa3ed505e2c5e55b64ee
registered,bit_complement_inj_0.010_seed_9.cfg,bit_complement,0.010,9,c1b991188a839efa07a80ffc05a2dfd4d3de5607f6e78fa58064ee22c81badf7
registered,bit_complement_inj_0.020_seed_0.cfg,bit_complement,0.020,0,ced7e29b0abc65dabee8a34a0567e512aed120a23a0e09f81af35cc2af4be4ac
registered,bit_complement_inj_0.020_seed_1.cfg,bit_complement,0.020,1,01786eff73c764c7a97cf6b5cfb3a98d68824aab3e204bf36689e569482fdd45
registered,bit_complement_inj_0.020_seed_2.cfg,bit_complement,0.020,2,d7be986d095a138a784cbcc6569895f0df5ad460549db4e5d2b7f6a77919045a
registered,bit_complement_inj_0.020_seed_3.cfg,bit_complement,0.020,3,24b5a36dd195d2f15cfe81775bf76f0b4fbb4242827c2bec4738d2d2b272d3d0
registered,bit_complement_inj_0.020_seed_4.cfg,bit_complement,0.020,4,76a596dfbce7f1f6856a303ce8a1cc3a1316d467dd19fbf36328bde26a1893dd
registered,bit_complement_inj_0.020_seed_5.cfg,bit_complement,0.020,5,d22f504e9ec122b822b8bca9f3b86c52ba072bd23eb525c545a486de380bb6c2
registered,bit_complement_inj_0.020_seed_6.cfg,bit_complement,0.020,6,3a40cea87982019a4a41db245836fbb4abf9d88054a229cd11b3b316df660bd5
registered,bit_complement_inj_0.020_seed_7.cfg,bit_complement,0.020,7,25e58755a1e80d89a2cfbdd11e5873261f613c5c0cfc5ef7ad38659e2a5c20ca
registered,bit_complement_inj_0.020_seed_8.cfg,bit_complement,0.020,8,713eb25b5b008434269d986c4ed2c909b2b6a40d1e2a41f30deafd6c87756784
registered,bit_complement_inj_0.020_seed_9.cfg,bit_complement,0.020,9,eae0a209604a2d91d1796217e87958058b29787a181c7a0948514f74a6e0422a
registered,bit_complement_inj_0.040_seed_0.cfg,bit_complement,0.040,0,f8c3fb7faba5163054ab8963c39fff651c2ac1376a19da17b8beea86ef9cc27d
registered,bit_complement_inj_0.040_seed_1.cfg,bit_complement,0.040,1,4a6a8fe62ea16083a552d19f66fd9380c581808b8b21e479013e85e44a801a65
registered,bit_complement_inj_0.040_seed_2.cfg,bit_complement,0.040,2,760c5497d3a2075500e7582b4c12ac5521ea1f20d62ce7b8c8aa72c3967dbf9a
registered,bit_complement_inj_0.040_seed_3.cfg,bit_complement,0.040,3,41950c3133fa5b61a0184244d7fd0d551bfcdf134e39a7bc22fe9d1e28db379b
registered,bit_complement_inj_0.040_seed_4.cfg,bit_complement,0.040,4,b49ed62521dfd076100ed65f43f9d08a1fc8c8b48f38d23fe12163546d8382dd
registered,bit_complement_inj_0.040_seed_5.cfg,bit_complement,0.040,5,8d50f24813d1efdd1158be2e6f11c68ffb175b6d8e0291f74e20846e99ae9a9e
registered,bit_complement_inj_0.040_seed_6.cfg,bit_complement,0.040,6,2b11f61c6aa3b9de1d30497ffd0f9115c79e36cb14fe85b004bcc8b75de33f53
registered,bit_complement_inj_0.040_seed_7.cfg,bit_complement,0.040,7,d94c11ec414416edad9ecb4d29b83d668801e90fcebffb46341e64992bbdcdda
registered,bit_complement_inj_0.040_seed_8.cfg,bit_complement,0.040,8,421fa2f13da3d541eb2f9382c276493c2cdaa7e3c9ebd13fe6327674235b1afe
registered,bit_complement_inj_0.040_seed_9.cfg,bit_complement,0.040,9,6b2e9f2735ab1214010c2a21aa61951e869b97f7ea665f3fd07d068e47505e87
registered,bit_complement_inj_0.060_seed_0.cfg,bit_complement,0.060,0,a3474db6f945426d1a3f98794cae5f3f22ceeb58daa9d1cda887e9f72ee3b87d
registered,bit_complement_inj_0.060_seed_1.cfg,bit_complement,0.060,1,12c889952246e6d30361466c5d936231da9f989a565c7c5590b23842ed92957e
registered,bit_complement_inj_0.060_seed_2.cfg,bit_complement,0.060,2,fee93db43d694ef4c060ff2931e214122182c4e0cc6886bde0fd797fbee33ca0
registered,bit_complement_inj_0.060_seed_3.cfg,bit_complement,0.060,3,75a5ddfdb99cbc25198132954da1df44ed7b0e9285d6597ddaae35d65fd60e03
registered,bit_complement_inj_0.060_seed_4.cfg,bit_complement,0.060,4,4657b89720bb5f359c57122e14a3fe1ceb60cdfd68f56f54878377ba1173c29f
registered,bit_complement_inj_0.060_seed_5.cfg,bit_complement,0.060,5,9b67f114b257ad7929b95ee746abede8fd0168a063692d7594f019b195b5b686
registered,bit_complement_inj_0.060_seed_6.cfg,bit_complement,0.060,6,1d05b0709eb684510c02346636351b35bda25fc7bf93bfcdc0a98f08198dc4e5
registered,bit_complement_inj_0.060_seed_7.cfg,bit_complement,0.060,7,97ea12296691faea5df3154189eb32f43e2b37a839b4d5e5be1f10502a64fa63
registered,bit_complement_inj_0.060_seed_8.cfg,bit_complement,0.060,8,89d980e52a10017449ed0f69c07454922d21721bab8c8d747bb37c8b9c76d14a
registered,bit_complement_inj_0.060_seed_9.cfg,bit_complement,0.060,9,dacbc3c3871f8b7c968a884eee24b798f9a32d2b5ed7c97b11a85a81e69ead27
registered,bit_complement_inj_0.080_seed_0.cfg,bit_complement,0.080,0,8a3c2a2b7f7e564394478f23ea78563047003df3c2cc84b56cce148d09dfbc29
registered,bit_complement_inj_0.080_seed_1.cfg,bit_complement,0.080,1,9fe00d489818a3e2c76e6b75707b5927abc1c49526453a38492c80c3111e836b
registered,bit_complement_inj_0.080_seed_2.cfg,bit_complement,0.080,2,4895e341c21138dbbc9f436db82c24ac3ec05b081d0981081363065a06ee10aa
registered,bit_complement_inj_0.080_seed_3.cfg,bit_complement,0.080,3,1c8ab748bb9b90f9b6a89e14e44c7131966e426459eea2b3fcc62258203d8424
registered,bit_complement_inj_0.080_seed_4.cfg,bit_complement,0.080,4,39ce9c62b2a3e967ebc1555454ca61df84e4ea10d359415c450d85fe056a9805
registered,bit_complement_inj_0.080_seed_5.cfg,bit_complement,0.080,5,45ceb859ba9db728fad974a13338bd5e0a6c5e460ed79165415f8a098171b1e8
registered,bit_complement_inj_0.080_seed_6.cfg,bit_complement,0.080,6,878c87b29b759750df36a26039135e139ff8273a012decb0711affb69a7ba4b7
registered,bit_complement_inj_0.080_seed_7.cfg,bit_complement,0.080,7,3402be8652966eb756246721cb5e4b30a89d5c2ffa16d90d019c1c110bfe9eed
registered,bit_complement_inj_0.080_seed_8.cfg,bit_complement,0.080,8,df850148a58122ef69b3419ec6c2c4536bdcbd3ccb4a055e30259d4168876f59
registered,bit_complement_inj_0.080_seed_9.cfg,bit_complement,0.080,9,5c43870e2e54d412a1f362181ab040ab90330e7d82bbf3b3d724e9cfe90412bd
registered,bit_complement_inj_0.100_seed_0.cfg,bit_complement,0.100,0,21f98efa164d7a815d98734f6792cdb60351b09dd57de197e762401090b513d2
registered,bit_complement_inj_0.100_seed_1.cfg,bit_complement,0.100,1,df9965e5efd21afbfbd1a257ca5a0675022786f1abab457e776be830c213dd10
registered,bit_complement_inj_0.100_seed_2.cfg,bit_complement,0.100,2,4935f992b15a350bfa94bfa0aaf088146514abe79af562a351704df26c1feca2
registered,bit_complement_inj_0.100_seed_3.cfg,bit_complement,0.100,3,7790855f5eba752cd79ecf286b15848fffcc226fc8a1a8a2b0176d728d2ef98f
registered,bit_complement_inj_0.100_seed_4.cfg,bit_complement,0.100,4,1af2eaf0daa1e5bb123aa9a80389628f6796be4527aa0ad15d0139fd6aaba958
registered,bit_complement_inj_0.100_seed_5.cfg,bit_complement,0.100,5,51411789b27def1b1b46564b9a2fb56c1eb0af9ab15d81bef209fbc726c7ca34
registered,bit_complement_inj_0.100_seed_6.cfg,bit_complement,0.100,6,c36caaef12753d71c32ec2164e5ec8ad146e05d847a3fdb21cea9c751874ab4e
registered,bit_complement_inj_0.100_seed_7.cfg,bit_complement,0.100,7,af85713af975bb358dc27fc0b3e10a0d5488617fefd2969c11934f7aec383df7
registered,bit_complement_inj_0.100_seed_8.cfg,bit_complement,0.100,8,0ebe87230387cd7e807a4f6e8c6cd7ca9fd986949b56ee92da2f81f527d61208
registered,bit_complement_inj_0.100_seed_9.cfg,bit_complement,0.100,9,8155436a73f9f543215fa395c420f2b25d6bfdfdb4a75dbb36f34a37883ec741
registered,bit_complement_inj_0.120_seed_0.cfg,bit_complement,0.120,0,8e7725d907d8705b966f508b70a7635c57eb01fdb698db62c8f81f2d342e4a95
registered,bit_complement_inj_0.120_seed_1.cfg,bit_complement,0.120,1,cbeae68ea6e28f1c2475da5463c7422f4f0d66d8eacd8c49cea5b1f5d1df826d
registered,bit_complement_inj_0.120_seed_2.cfg,bit_complement,0.120,2,bde86524b3dac710fa628079006a1c71248fbf4ba69ab71ffd217768136dd3e8
registered,bit_complement_inj_0.120_seed_3.cfg,bit_complement,0.120,3,37c35c7d7eb8ca4df2cb21271b949436371b876ab70a16d8729bf54239b43a6d
registered,bit_complement_inj_0.120_seed_4.cfg,bit_complement,0.120,4,cbdda9de49bb653cb1489123f97db30e67bbdf2bd3cc3b83f2ed66d38cdff6c0
registered,bit_complement_inj_0.120_seed_5.cfg,bit_complement,0.120,5,bdd91c48442d46e6933097ec9470a7cd7b563e97aa1ed394cc849fd2a6507ce1
registered,bit_complement_inj_0.120_seed_6.cfg,bit_complement,0.120,6,76588d28dafa1faa043033d2d87b632a1410bce9a56b6bdb3466faa041e653c5
registered,bit_complement_inj_0.120_seed_7.cfg,bit_complement,0.120,7,66656b20e107f10bdd3bc4633da6cd3e95659af4b2f34b02fcb629c70f360334
registered,bit_complement_inj_0.120_seed_8.cfg,bit_complement,0.120,8,db1e81d492ee1e674648473d67a001575610e5a5a7ec1d86ec4c0bc71cb882b9
registered,bit_complement_inj_0.120_seed_9.cfg,bit_complement,0.120,9,0230da9ceddf0af3738aa78ca69b1550e548c64de23fbb1e740f76ff944e78ec
registered,bit_complement_inj_0.160_seed_0.cfg,bit_complement,0.160,0,a458a2a5ef8f89b159fa7cc038c8b5769f2782809e999043d7405615018f773c
registered,bit_complement_inj_0.160_seed_1.cfg,bit_complement,0.160,1,bf372f8a43a0d8eed60bef7fd6e5330df944bc9fa45db786d010805e6aa4900a
registered,bit_complement_inj_0.160_seed_2.cfg,bit_complement,0.160,2,f11fa719252b3590a436f307fbdc415216efd9c2377ef5f573741b382016085d
registered,bit_complement_inj_0.160_seed_3.cfg,bit_complement,0.160,3,bcba5ebf6791fb15302a27b515ee0882fe9e5f9bf61e2c67c3717d94cb193111
registered,bit_complement_inj_0.160_seed_4.cfg,bit_complement,0.160,4,3ea63e8b43035b98ef68adfb3c24637c077c87262948cfded300b7dc7e170da8
registered,bit_complement_inj_0.160_seed_5.cfg,bit_complement,0.160,5,adcd1036196f3c8a5c7049eadbb05b09d6b6c351de777e819c70c927879f8f03
registered,bit_complement_inj_0.160_seed_6.cfg,bit_complement,0.160,6,23ac30ada27bde0f5549a8a89fbf54f34a588bcf81b24d9e11f602c051f18fe3
registered,bit_complement_inj_0.160_seed_7.cfg,bit_complement,0.160,7,63c6802c884b663617ec74ce6320b4e76d33fe9e990d69c3dd049c6808880047
registered,bit_complement_inj_0.160_seed_8.cfg,bit_complement,0.160,8,4a1a29c5c30041e173d6ac0304065c7f91a16f1c493861b2932dcd30365c293e
registered,bit_complement_inj_0.160_seed_9.cfg,bit_complement,0.160,9,dfa32c0bafe99f6f0de447b769b57917e9aad60cd698283dcb80a9afb2066fa5
registered,bit_complement_inj_0.200_seed_0.cfg,bit_complement,0.200,0,f64e66be6d967cb92e583463c664cc9bd1c1c2924c86cc1265f64117028746bc
registered,bit_complement_inj_0.200_seed_1.cfg,bit_complement,0.200,1,93115d5212b24b66b6e450b6c28aff65c21acfd21fea233faec7f15a256659af
registered,bit_complement_inj_0.200_seed_2.cfg,bit_complement,0.200,2,9b4effd1b270061df6a298eea25f1e678879c51682efd6bbe5564aa5196eb9e1
registered,bit_complement_inj_0.200_seed_3.cfg,bit_complement,0.200,3,d374332f85741dcbfe3030c1bd197554eaef0414498cd33bb6d70a8ca60c8760
registered,bit_complement_inj_0.200_seed_4.cfg,bit_complement,0.200,4,2d92be8198564aaa4e64574dffcd1143d4a315b2ba4c1578194a06c0bb7df1f8
registered,bit_complement_inj_0.200_seed_5.cfg,bit_complement,0.200,5,c0a17622cd1626074f0951752b1a709e9827ca1c157525daa63017df1cade693
registered,bit_complement_inj_0.200_seed_6.cfg,bit_complement,0.200,6,a7a8fc636ffa69f0f6b340d31668a66981eea887cc10384795f43e4660bb7215
registered,bit_complement_inj_0.200_seed_7.cfg,bit_complement,0.200,7,317e6c37f23daa91481fe5d06999f6a7efc4fad2005037e1924929f242491c0c
