accepted_offered_ratio_ci95_high,accepted_offered_ratio_ci95_low,accepted_offered_ratio_mean,accepted_offered_ratio_std,accepted_rate_ci95_high,accepted_rate_ci95_low,accepted_rate_mean,accepted_rate_std,injection_rate,packet_latency_ci95_high,packet_latency_ci95_low,packet_latency_mean,packet_latency_std,seeds,timeout_fraction,tool,traffic,unstable_fraction
0.6343976369826958,0.6278286130173041,0.6311131249999999,0.004591431482180224,0.20300724383446267,0.20090515616553734,0.2019562,0.0014692580742976691,0.32,582.753367724792,575.8776322752078,579.3154999999999,4.805808042821151,10,0.0,BookSim2,transpose,1.0
1.0355101083018,0.9722698916982001,1.00389,0.04420186666747109,0.0051775505415089995,0.004861349458491,0.00501945,0.00022100933333735537,0.005,19.678340177381056,19.258019822618945,19.46818,0.2937836914012306,10,0.0,BookSim2,uniform,0.0
1.0421447327846143,0.9662696672153855,1.0042072,0.05303301778200699,0.010421447327846145,0.009662696672153857,0.010042072,0.0005303301778200697,0.01,19.89550827986134,19.522591720138657,19.709049999999998,0.26065072095302844,10,0.0,BookSim2,uniform,0.0
1.0172363778615627,0.9750036221384374,0.99612,0.029518662928918568,0.020344727557231254,0.019500072442768746,0.0199224,0.0005903732585783714,0.02,19.897366787269316,19.535073212730683,19.71622,0.25322576575941985,10,0.0,BookSim2,uniform,0.0
1.0242466651780135,0.9908158348219865,1.00753125,0.023366540871332768,0.040969866607120535,0.03963263339287946,0.04030125,0.0009346616348533113,0.04,20.003278460018873,19.85550153998113,19.92939,0.10328895229726501,10,0.0,BookSim2,uniform,0.0
1.0097691102395077,0.989238223093826,0.9995036666666668,0.014350101642862788,0.060586146614370444,0.05935429338562955,0.05997022,0.0008610060985717687,0.06,20.22832933541564,20.049550664584356,20.138939999999998,0.12495768350392329,10,0.0,BookSim2,uniform,0.0
1.0095722312698525,0.9893417687301472,0.9994569999999999,0.014140119307409594,0.08076577850158821,0.07914734149841178,0.07995656,0.0011312095445927671,0.08,20.524593404369696,20.35872659563031,20.441660000000002,0.11593291355108967,10,0.0,BookSim2,uniform,0.0
1.0064004185407707,0.9929219814592292,0.9996611999999999,0.00942077859249905,0.10064004185407709,0.09929219814592292,0.09996612,0.000942077859249908,0.1,20.832463575638524,20.707596424361473,20.77003,0.08727612693820268,10,0.0,BookSim2,uniform,0.0
1.0066060096129783,0.9940789903870214,1.0003425,0.008755783318033037,0.1207927211535574,0.11928947884644257,0.12004109999999998,0.001050693998163964,0.12,21.360111194837668,21.234308805162332,21.29721,0.08792981355098548,10,0.0,BookSim2,uniform,0.0
1.0081529297059535,0.9943345702940465,1.00124375,0.009658367935658456,0.16130446875295257,0.15909353124704745,0.160199,0.001545338869705356,0.16,22.677939941195838,22.495080058804156,22.586509999999997,0.12781025389224457,10,0.0,BookSim2,uniform,0.0
1.008382091967447,0.9940199080325528,1.001201,0.01003847509446637,0.20167641839348943,0.19880398160651058,0.2002402,0.0020076950188932766,0.2,25.137790844024416,24.777749155975584,24.95777,0.25165180552148364,10,0.0,BookSim2,uniform,0.0
1.005695246272508,0.9926780870608254,0.9991866666666667,0.009098367569969438,0.24136685910540193,0.2382427408945981,0.2398048,0.002183608216792666,0.24,30.89909770984137,30.032322290158632,30.46571,0.6058342869318499,10,0.0,BookSim2,uniform,0.0
0.9994953755311307,0.992149624468869,0.9958224999999998,0.005134326326896816,0.2798587051487166,0.27780189485128337,0.2788303,0.0014376113715310992,0.28,103.71662197514745,69.05615802485256,86.38639,24.225995552273552,10,0.0,BookSim2,uniform,0.0
0.8898442794612459,0.881233220538754,0.8855387499999999,0.00601871560218626,0.28475016942759873,0.2819946305724013,0.2833724,0.0019259889926996046,0.32,536.9746086844187,515.4209913155813,526.1978,15.064940828884037,10,0.0,BookSim2,uniform,1.0
0.8020750277121333,0.7837921945100887,0.792933611111111,0.012778820170176125,0.288747009976368,0.282165190023632,0.2854561,0.004600375261263407,0.36,655.2220268760492,522.5149731239509,588.8685,92.75584131141763,10,0.0,BookSim2,uniform,1.0
1.0,1.0,1.0,0.0,0.005104561575437049,0.004859188424562949,0.004981874999999999,0.00017150401882236533,0.005,5.058432732282268,4.972700220044269,5.015566476163269,0.059922898410751574,10,0.0,STAGE,bit_complement,0.0
1.0,1.0,1.0,0.0,0.01021191208879737,0.009849337911202629,0.010030625,0.0002534218937858371,0.01,5.034887722546644,4.979621394047955,5.0072545582973,0.038628502789800394,10,0.0,STAGE,bit_complement,0.0
1.0,1.0,1.0,0.0,0.020359731763292147,0.01977526823670785,0.0200675,0.00040851186573274013,0.02,5.046620076849767,5.0022743404889285,5.024447208669348,0.03099553466395107,10,0.0,STAGE,bit_complement,0.0
1.0,1.0,1.0,0.0,0.04027353408249509,0.03951771591750492,0.039895625000000004,0.000528280508005821,0.04,5.05792282842282,5.025691030180818,5.041806929301819,0.022528475151755316,10,0.0,STAGE,bit_complement,0.0
1.0,1.0,1.0,0.0,0.060387751321146536,0.05942974867885346,0.05990875,0.0006695977233467198,0.06,5.081443036174977,5.056247792825771,5.068845414500374,0.017610262060877468,10,0.0,STAGE,bit_complement,0.0
1.0,1.0,1.0,0.0,0.08028528921553928,0.07938596078446071,0.079835625,0.0006285872746131256,0.08,5.10870689197851,5.087320456533671,5.098013674256091,0.014948088713083807,10,0.0,STAGE,bit_complement,0.0
