case_id,repeat,Sequence,Cycle,Phase,event_type,packet_id,flit_id,flit_index,total_flits,component_id,input_port,virtual_channel,output_port,link_id,occupancy_before,occupancy_after,Ready,Valid,Granted,serialization_bits,arrival_cycle,tail_complete,committed_visible,Delivered,buffer_released,Reason,evidence_label
noc_n05_contend_128,1,15,3,5,output_flit_serialization,noc_n05_contend_128-p0,noc_n05_contend_128-p0-f0,0,1,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,4,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n05_contend_128,1,17,3,5,router_stall,noc_n05_contend_128-p1,,-1,1,router,input1,1,output,router_output_link,1,1,False,True,False,0,-1,True,True,False,False,physical_input_round_robin,Independent oracle artifact
noc_n05_contend_128,1,6,3,9,router_queue_visible,noc_n05_contend_128-p0,,-1,1,router,input0,0,output,router_output_link,0,1,True,True,False,0,-1,True,True,False,False,tail_complete_committed,Independent oracle artifact
noc_n05_contend_128,1,13,3,9,router_queue_visible,noc_n05_contend_128-p1,,-1,1,router,input1,1,output,router_output_link,0,1,True,True,False,0,-1,True,True,False,False,tail_complete_committed,Independent oracle artifact
noc_n05_contend_128,1,16,4,1,sink_tail_delivery,noc_n05_contend_128-p0,noc_n05_contend_128-p0-f0,0,1,sink,input0,0,sink,router_output_link,0,1,True,True,False,0,4,True,True,True,True,tail_commits_packet_delivery,Independent oracle artifact
noc_n05_contend_128,1,18,4,5,router_grant,noc_n05_contend_128-p1,,-1,1,router,input1,1,output,router_output_link,1,0,True,True,True,0,-1,True,True,False,True,round_robin_cursor_advanced,Independent oracle artifact
noc_n05_contend_128,1,19,4,5,output_flit_serialization,noc_n05_contend_128-p1,noc_n05_contend_128-p1-f0,0,1,router_output_link,input1,1,sink,router_output_link,0,0,True,True,True,128,5,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n05_contend_128,1,20,5,1,sink_tail_delivery,noc_n05_contend_128-p1,noc_n05_contend_128-p1-f0,0,1,sink,input1,1,sink,router_output_link,0,1,True,True,False,0,5,True,True,True,True,tail_commits_packet_delivery,Independent oracle artifact
noc_n06_contend_512,0,0,0,0,injection_requested,noc_n06_contend_512-p0,,-1,4,source,input0,0,router,source_link,0,0,True,True,False,0,-1,False,False,False,False,phase0_writes_next,Independent oracle artifact
noc_n06_contend_512,0,16,0,0,injection_requested,noc_n06_contend_512-p1,,-1,4,source,input1,1,router,source_link,0,0,True,True,False,0,-1,False,False,False,False,phase0_writes_next,Independent oracle artifact
noc_n06_contend_512,0,2,1,5,flit_issue,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f0,0,4,source,input0,0,router,source_link,4,3,True,True,True,128,2,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,0,3,1,5,flit_serialization,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f0,0,4,source_link,input0,0,router,source_link,0,0,True,True,True,128,2,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n06_contend_512,0,18,1,5,flit_issue,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f0,0,4,source,input1,1,router,source_link,4,3,True,True,True,128,2,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,0,19,1,5,flit_serialization,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f0,0,4,source_link,input1,1,router,source_link,0,0,True,True,True,128,2,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n06_contend_512,0,1,1,9,source_visible,noc_n06_contend_512-p0,,-1,4,source,input0,0,router,source_link,0,4,True,True,False,0,-1,False,True,False,False,post_commit_current_state,Independent oracle artifact
noc_n06_contend_512,0,17,1,9,source_visible,noc_n06_contend_512-p1,,-1,4,source,input1,1,router,source_link,0,4,True,True,False,0,-1,False,True,False,False,post_commit_current_state,Independent oracle artifact
noc_n06_contend_512,0,4,2,1,flit_arrival_pending,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f0,0,4,router_assembler,input0,0,router,source_link,0,1,True,True,False,0,2,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n06_contend_512,0,20,2,1,flit_arrival_pending,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f0,0,4,router_assembler,input1,1,router,source_link,0,1,True,True,False,0,2,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n06_contend_512,0,5,2,5,flit_issue,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f1,1,4,source,input0,0,router,source_link,3,2,True,True,True,128,3,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,0,6,2,5,flit_serialization,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f1,1,4,source_link,input0,0,router,source_link,0,0,True,True,True,128,3,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n06_contend_512,0,21,2,5,flit_issue,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f1,1,4,source,input1,1,router,source_link,3,2,True,True,True,128,3,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,0,22,2,5,flit_serialization,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f1,1,4,source_link,input1,1,router,source_link,0,0,True,True,True,128,3,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n06_contend_512,0,7,3,1,flit_arrival_pending,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f1,1,4,router_assembler,input0,0,router,source_link,1,2,True,True,False,0,3,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n06_contend_512,0,23,3,1,flit_arrival_pending,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f1,1,4,router_assembler,input1,1,router,source_link,1,2,True,True,False,0,3,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n06_contend_512,0,8,3,5,flit_issue,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f2,2,4,source,input0,0,router,source_link,2,1,True,True,True,128,4,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,0,9,3,5,flit_serialization,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f2,2,4,source_link,input0,0,router,source_link,0,0,True,True,True,128,4,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n06_contend_512,0,24,3,5,flit_issue,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f2,2,4,source,input1,1,router,source_link,2,1,True,True,True,128,4,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,0,25,3,5,flit_serialization,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f2,2,4,source_link,input1,1,router,source_link,0,0,True,True,True,128,4,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n06_contend_512,0,10,4,1,flit_arrival_pending,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f2,2,4,router_assembler,input0,0,router,source_link,2,3,True,True,False,0,4,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n06_contend_512,0,26,4,1,flit_arrival_pending,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f2,2,4,router_assembler,input1,1,router,source_link,2,3,True,True,False,0,4,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n06_contend_512,0,11,4,5,flit_issue,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f3,3,4,source,input0,0,router,source_link,1,0,True,True,True,128,5,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,0,12,4,5,flit_serialization,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f3,3,4,source_link,input0,0,router,source_link,0,0,True,True,True,128,5,True,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n06_contend_512,0,27,4,5,flit_issue,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f3,3,4,source,input1,1,router,source_link,1,0,True,True,True,128,5,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,0,28,4,5,flit_serialization,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f3,3,4,source_link,input1,1,router,source_link,0,0,True,True,True,128,5,True,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n06_contend_512,0,13,5,1,flit_arrival_pending,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f3,3,4,router_assembler,input0,0,router,source_link,3,4,True,True,False,0,5,True,False,False,False,tail_completes_packet,Independent oracle artifact
noc_n06_contend_512,0,14,5,1,tail_reassembly,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f3,3,4,router_assembler,input0,0,router,source_link,3,4,True,True,False,0,5,True,False,False,False,store_and_forward_tail_complete,Independent oracle artifact
noc_n06_contend_512,0,29,5,1,flit_arrival_pending,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f3,3,4,router_assembler,input1,1,router,source_link,3,4,True,True,False,0,5,True,False,False,False,tail_completes_packet,Independent oracle artifact
noc_n06_contend_512,0,30,5,1,tail_reassembly,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f3,3,4,router_assembler,input1,1,router,source_link,3,4,True,True,False,0,5,True,False,False,False,store_and_forward_tail_complete,Independent oracle artifact
noc_n06_contend_512,0,32,6,5,router_grant,noc_n06_contend_512-p0,,-1,4,router,input0,0,output,router_output_link,4,0,True,True,True,0,-1,True,True,False,True,physical_input_round_robin_winner,Independent oracle artifact
noc_n06_contend_512,0,33,6,5,output_flit_serialization,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f0,0,4,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,7,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,0,41,6,5,router_stall,noc_n06_contend_512-p1,,-1,4,router,input1,1,output,router_output_link,4,4,False,True,False,0,-1,True,True,False,False,physical_input_round_robin,Independent oracle artifact
noc_n06_contend_512,0,15,6,9,router_queue_visible,noc_n06_contend_512-p0,,-1,4,router,input0,0,output,router_output_link,0,4,True,True,False,0,-1,True,True,False,False,tail_complete_committed,Independent oracle artifact
noc_n06_contend_512,0,31,6,9,router_queue_visible,noc_n06_contend_512-p1,,-1,4,router,input1,1,output,router_output_link,0,4,True,True,False,0,-1,True,True,False,False,tail_complete_committed,Independent oracle artifact
noc_n06_contend_512,0,34,7,1,sink_flit_arrival_pending,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f0,0,4,sink,input0,0,sink,router_output_link,0,1,True,True,False,0,7,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n06_contend_512,0,35,7,5,output_flit_serialization,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f1,1,4,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,8,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,0,42,7,5,router_stall,noc_n06_contend_512-p1,,-1,4,router,input1,1,output,router_output_link,4,4,False,True,False,0,-1,True,True,False,False,output_link_busy,Independent oracle artifact
noc_n06_contend_512,0,36,8,1,sink_flit_arrival_pending,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f1,1,4,sink,input0,0,sink,router_output_link,1,2,True,True,False,0,8,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n06_contend_512,0,37,8,5,output_flit_serialization,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f2,2,4,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,9,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,0,43,8,5,router_stall,noc_n06_contend_512-p1,,-1,4,router,input1,1,output,router_output_link,4,4,False,True,False,0,-1,True,True,False,False,output_link_busy,Independent oracle artifact
noc_n06_contend_512,0,38,9,1,sink_flit_arrival_pending,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f2,2,4,sink,input0,0,sink,router_output_link,2,3,True,True,False,0,9,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n06_contend_512,0,39,9,5,output_flit_serialization,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f3,3,4,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,10,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,0,44,9,5,router_stall,noc_n06_contend_512-p1,,-1,4,router,input1,1,output,router_output_link,4,4,False,True,False,0,-1,True,True,False,False,output_link_busy,Independent oracle artifact
noc_n06_contend_512,0,40,10,1,sink_tail_delivery,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f3,3,4,sink,input0,0,sink,router_output_link,3,4,True,True,False,0,10,True,True,True,True,tail_commits_packet_delivery,Independent oracle artifact
noc_n06_contend_512,0,45,10,5,router_grant,noc_n06_contend_512-p1,,-1,4,router,input1,1,output,router_output_link,4,0,True,True,True,0,-1,True,True,False,True,round_robin_cursor_advanced,Independent oracle artifact
noc_n06_contend_512,0,46,10,5,output_flit_serialization,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f0,0,4,router_output_link,input1,1,sink,router_output_link,0,0,True,True,True,128,11,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,0,47,11,1,sink_flit_arrival_pending,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f0,0,4,sink,input1,1,sink,router_output_link,0,1,True,True,False,0,11,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n06_contend_512,0,48,11,5,output_flit_serialization,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f1,1,4,router_output_link,input1,1,sink,router_output_link,0,0,True,True,True,128,12,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,0,49,12,1,sink_flit_arrival_pending,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f1,1,4,sink,input1,1,sink,router_output_link,1,2,True,True,False,0,12,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n06_contend_512,0,50,12,5,output_flit_serialization,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f2,2,4,router_output_link,input1,1,sink,router_output_link,0,0,True,True,True,128,13,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,0,51,13,1,sink_flit_arrival_pending,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f2,2,4,sink,input1,1,sink,router_output_link,2,3,True,True,False,0,13,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n06_contend_512,0,52,13,5,output_flit_serialization,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f3,3,4,router_output_link,input1,1,sink,router_output_link,0,0,True,True,True,128,14,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,0,53,14,1,sink_tail_delivery,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f3,3,4,sink,input1,1,sink,router_output_link,3,4,True,True,False,0,14,True,True,True,True,tail_commits_packet_delivery,Independent oracle artifact
noc_n06_contend_512,1,0,0,0,injection_requested,noc_n06_contend_512-p0,,-1,4,source,input0,0,router,source_link,0,0,True,True,False,0,-1,False,False,False,False,phase0_writes_next,Independent oracle artifact
noc_n06_contend_512,1,16,0,0,injection_requested,noc_n06_contend_512-p1,,-1,4,source,input1,1,router,source_link,0,0,True,True,False,0,-1,False,False,False,False,phase0_writes_next,Independent oracle artifact
noc_n06_contend_512,1,2,1,5,flit_issue,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f0,0,4,source,input0,0,router,source_link,4,3,True,True,True,128,2,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,1,3,1,5,flit_serialization,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f0,0,4,source_link,input0,0,router,source_link,0,0,True,True,True,128,2,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n06_contend_512,1,18,1,5,flit_issue,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f0,0,4,source,input1,1,router,source_link,4,3,True,True,True,128,2,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,1,19,1,5,flit_serialization,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f0,0,4,source_link,input1,1,router,source_link,0,0,True,True,True,128,2,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n06_contend_512,1,1,1,9,source_visible,noc_n06_contend_512-p0,,-1,4,source,input0,0,router,source_link,0,4,True,True,False,0,-1,False,True,False,False,post_commit_current_state,Independent oracle artifact
noc_n06_contend_512,1,17,1,9,source_visible,noc_n06_contend_512-p1,,-1,4,source,input1,1,router,source_link,0,4,True,True,False,0,-1,False,True,False,False,post_commit_current_state,Independent oracle artifact
noc_n06_contend_512,1,4,2,1,flit_arrival_pending,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f0,0,4,router_assembler,input0,0,router,source_link,0,1,True,True,False,0,2,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n06_contend_512,1,20,2,1,flit_arrival_pending,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f0,0,4,router_assembler,input1,1,router,source_link,0,1,True,True,False,0,2,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n06_contend_512,1,5,2,5,flit_issue,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f1,1,4,source,input0,0,router,source_link,3,2,True,True,True,128,3,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,1,6,2,5,flit_serialization,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f1,1,4,source_link,input0,0,router,source_link,0,0,True,True,True,128,3,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n06_contend_512,1,21,2,5,flit_issue,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f1,1,4,source,input1,1,router,source_link,3,2,True,True,True,128,3,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,1,22,2,5,flit_serialization,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f1,1,4,source_link,input1,1,router,source_link,0,0,True,True,True,128,3,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n06_contend_512,1,7,3,1,flit_arrival_pending,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f1,1,4,router_assembler,input0,0,router,source_link,1,2,True,True,False,0,3,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n06_contend_512,1,23,3,1,flit_arrival_pending,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f1,1,4,router_assembler,input1,1,router,source_link,1,2,True,True,False,0,3,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n06_contend_512,1,8,3,5,flit_issue,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f2,2,4,source,input0,0,router,source_link,2,1,True,True,True,128,4,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,1,9,3,5,flit_serialization,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f2,2,4,source_link,input0,0,router,source_link,0,0,True,True,True,128,4,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n06_contend_512,1,24,3,5,flit_issue,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f2,2,4,source,input1,1,router,source_link,2,1,True,True,True,128,4,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,1,25,3,5,flit_serialization,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f2,2,4,source_link,input1,1,router,source_link,0,0,True,True,True,128,4,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n06_contend_512,1,10,4,1,flit_arrival_pending,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f2,2,4,router_assembler,input0,0,router,source_link,2,3,True,True,False,0,4,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n06_contend_512,1,26,4,1,flit_arrival_pending,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f2,2,4,router_assembler,input1,1,router,source_link,2,3,True,True,False,0,4,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n06_contend_512,1,11,4,5,flit_issue,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f3,3,4,source,input0,0,router,source_link,1,0,True,True,True,128,5,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,1,12,4,5,flit_serialization,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f3,3,4,source_link,input0,0,router,source_link,0,0,True,True,True,128,5,True,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n06_contend_512,1,27,4,5,flit_issue,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f3,3,4,source,input1,1,router,source_link,1,0,True,True,True,128,5,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,1,28,4,5,flit_serialization,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f3,3,4,source_link,input1,1,router,source_link,0,0,True,True,True,128,5,True,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n06_contend_512,1,13,5,1,flit_arrival_pending,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f3,3,4,router_assembler,input0,0,router,source_link,3,4,True,True,False,0,5,True,False,False,False,tail_completes_packet,Independent oracle artifact
noc_n06_contend_512,1,14,5,1,tail_reassembly,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f3,3,4,router_assembler,input0,0,router,source_link,3,4,True,True,False,0,5,True,False,False,False,store_and_forward_tail_complete,Independent oracle artifact
noc_n06_contend_512,1,29,5,1,flit_arrival_pending,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f3,3,4,router_assembler,input1,1,router,source_link,3,4,True,True,False,0,5,True,False,False,False,tail_completes_packet,Independent oracle artifact
noc_n06_contend_512,1,30,5,1,tail_reassembly,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f3,3,4,router_assembler,input1,1,router,source_link,3,4,True,True,False,0,5,True,False,False,False,store_and_forward_tail_complete,Independent oracle artifact
noc_n06_contend_512,1,32,6,5,router_grant,noc_n06_contend_512-p0,,-1,4,router,input0,0,output,router_output_link,4,0,True,True,True,0,-1,True,True,False,True,physical_input_round_robin_winner,Independent oracle artifact
noc_n06_contend_512,1,33,6,5,output_flit_serialization,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f0,0,4,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,7,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,1,41,6,5,router_stall,noc_n06_contend_512-p1,,-1,4,router,input1,1,output,router_output_link,4,4,False,True,False,0,-1,True,True,False,False,physical_input_round_robin,Independent oracle artifact
noc_n06_contend_512,1,15,6,9,router_queue_visible,noc_n06_contend_512-p0,,-1,4,router,input0,0,output,router_output_link,0,4,True,True,False,0,-1,True,True,False,False,tail_complete_committed,Independent oracle artifact
noc_n06_contend_512,1,31,6,9,router_queue_visible,noc_n06_contend_512-p1,,-1,4,router,input1,1,output,router_output_link,0,4,True,True,False,0,-1,True,True,False,False,tail_complete_committed,Independent oracle artifact
noc_n06_contend_512,1,34,7,1,sink_flit_arrival_pending,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f0,0,4,sink,input0,0,sink,router_output_link,0,1,True,True,False,0,7,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n06_contend_512,1,35,7,5,output_flit_serialization,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f1,1,4,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,8,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,1,42,7,5,router_stall,noc_n06_contend_512-p1,,-1,4,router,input1,1,output,router_output_link,4,4,False,True,False,0,-1,True,True,False,False,output_link_busy,Independent oracle artifact
noc_n06_contend_512,1,36,8,1,sink_flit_arrival_pending,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f1,1,4,sink,input0,0,sink,router_output_link,1,2,True,True,False,0,8,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n06_contend_512,1,37,8,5,output_flit_serialization,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f2,2,4,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,9,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,1,43,8,5,router_stall,noc_n06_contend_512-p1,,-1,4,router,input1,1,output,router_output_link,4,4,False,True,False,0,-1,True,True,False,False,output_link_busy,Independent oracle artifact
noc_n06_contend_512,1,38,9,1,sink_flit_arrival_pending,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f2,2,4,sink,input0,0,sink,router_output_link,2,3,True,True,False,0,9,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n06_contend_512,1,39,9,5,output_flit_serialization,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f3,3,4,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,10,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,1,44,9,5,router_stall,noc_n06_contend_512-p1,,-1,4,router,input1,1,output,router_output_link,4,4,False,True,False,0,-1,True,True,False,False,output_link_busy,Independent oracle artifact
noc_n06_contend_512,1,40,10,1,sink_tail_delivery,noc_n06_contend_512-p0,noc_n06_contend_512-p0-f3,3,4,sink,input0,0,sink,router_output_link,3,4,True,True,False,0,10,True,True,True,True,tail_commits_packet_delivery,Independent oracle artifact
noc_n06_contend_512,1,45,10,5,router_grant,noc_n06_contend_512-p1,,-1,4,router,input1,1,output,router_output_link,4,0,True,True,True,0,-1,True,True,False,True,round_robin_cursor_advanced,Independent oracle artifact
noc_n06_contend_512,1,46,10,5,output_flit_serialization,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f0,0,4,router_output_link,input1,1,sink,router_output_link,0,0,True,True,True,128,11,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,1,47,11,1,sink_flit_arrival_pending,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f0,0,4,sink,input1,1,sink,router_output_link,0,1,True,True,False,0,11,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n06_contend_512,1,48,11,5,output_flit_serialization,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f1,1,4,router_output_link,input1,1,sink,router_output_link,0,0,True,True,True,128,12,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,1,49,12,1,sink_flit_arrival_pending,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f1,1,4,sink,input1,1,sink,router_output_link,1,2,True,True,False,0,12,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n06_contend_512,1,50,12,5,output_flit_serialization,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f2,2,4,router_output_link,input1,1,sink,router_output_link,0,0,True,True,True,128,13,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,1,51,13,1,sink_flit_arrival_pending,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f2,2,4,sink,input1,1,sink,router_output_link,2,3,True,True,False,0,13,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n06_contend_512,1,52,13,5,output_flit_serialization,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f3,3,4,router_output_link,input1,1,sink,router_output_link,0,0,True,True,True,128,14,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n06_contend_512,1,53,14,1,sink_tail_delivery,noc_n06_contend_512-p1,noc_n06_contend_512-p1-f3,3,4,sink,input1,1,sink,router_output_link,3,4,True,True,False,0,14,True,True,True,True,tail_commits_packet_delivery,Independent oracle artifact
noc_n07_block_release_256,0,0,0,0,injection_requested,noc_n07_block_release_256-p0,,-1,2,source,input0,0,router,source_link,0,0,True,True,False,0,-1,False,False,False,False,phase0_writes_next,Independent oracle artifact
